BFS_NR_GEMEINDE,GEMEINDE_NAME,BEZIRK_NR,BEZIRK_NAME,JAHR,GESCHLECHT_CODE,GESCHLECHT_BEZEICHNUNG,ALTER5KLASSEN_CODE,ALTER5KLASSEN_BEZEICHNUNG,ANZAHL_PERSONEN
4724,Eschlikon,2014,Bezirk Münchwilen,2017,2,Weiblich,65,65 bis 69 Jahre,120, 
4724,Eschlikon,2014,Bezirk Münchwilen,2017,2,Weiblich,70,70 bis 74 Jahre,95, 
4724,Eschlikon,2014,Bezirk Münchwilen,2017,2,Weiblich,75,75 bis 79 Jahre,57, 
4724,Eschlikon,2014,Bezirk Münchwilen,2017,2,Weiblich,80,80 bis 84 Jahre,59, 
4724,Eschlikon,2014,Bezirk Münchwilen,2017,2,Weiblich,85,85 bis 89 Jahre,28, 
4724,Eschlikon,2014,Bezirk Münchwilen,2017,2,Weiblich,90,90+ Jahre,23, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,0,4 Jahre oder jünger,73, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,5,5 bis 9 Jahre,79, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,10,10 bis 14 Jahre,64, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,15,15 bis 19 Jahre,85, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,20,20 bis 24 Jahre,76, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,25,25 bis 29 Jahre,73, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,30,30 bis 34 Jahre,86, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,35,35 bis 39 Jahre,90, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,40,40 bis 44 Jahre,70, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,45,45 bis 49 Jahre,93, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,50,50 bis 54 Jahre,131, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,55,55 bis 59 Jahre,117, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,60,60 bis 64 Jahre,107, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,65,65 bis 69 Jahre,74, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,70,70 bis 74 Jahre,55, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,75,75 bis 79 Jahre,44, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,80,80 bis 84 Jahre,22, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,85,85 bis 89 Jahre,10, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,1,Männlich,90,90+ Jahre,5, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,0,4 Jahre oder jünger,77, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,5,5 bis 9 Jahre,59, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,10,10 bis 14 Jahre,65, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,15,15 bis 19 Jahre,77, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,20,20 bis 24 Jahre,82, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,25,25 bis 29 Jahre,84, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,30,30 bis 34 Jahre,79, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,35,35 bis 39 Jahre,80, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,40,40 bis 44 Jahre,68, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,45,45 bis 49 Jahre,104, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,50,50 bis 54 Jahre,132, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,55,55 bis 59 Jahre,102, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,60,60 bis 64 Jahre,74, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,65,65 bis 69 Jahre,67, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,70,70 bis 74 Jahre,70, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,75,75 bis 79 Jahre,41, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,80,80 bis 84 Jahre,35, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,85,85 bis 89 Jahre,24, 
4726,Fischingen,2014,Bezirk Münchwilen,2017,2,Weiblich,90,90+ Jahre,16, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,0,4 Jahre oder jünger,28, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,5,5 bis 9 Jahre,37, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,10,10 bis 14 Jahre,27, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,15,15 bis 19 Jahre,33, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,20,20 bis 24 Jahre,42, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,25,25 bis 29 Jahre,36, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,30,30 bis 34 Jahre,30, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,35,35 bis 39 Jahre,40, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,40,40 bis 44 Jahre,31, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,45,45 bis 49 Jahre,37, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,50,50 bis 54 Jahre,66, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,55,55 bis 59 Jahre,78, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,60,60 bis 64 Jahre,41, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,65,65 bis 69 Jahre,36, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,70,70 bis 74 Jahre,19, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,75,75 bis 79 Jahre,13, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,80,80 bis 84 Jahre,9, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,85,85 bis 89 Jahre,4, 
4741,Lommis,2014,Bezirk Münchwilen,2017,1,Männlich,90,90+ Jahre,2, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,0,4 Jahre oder jünger,36, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,5,5 bis 9 Jahre,36, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,10,10 bis 14 Jahre,29, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,15,15 bis 19 Jahre,45, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,20,20 bis 24 Jahre,37, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,25,25 bis 29 Jahre,35, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,30,30 bis 34 Jahre,32, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,35,35 bis 39 Jahre,39, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,40,40 bis 44 Jahre,31, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,45,45 bis 49 Jahre,47, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,50,50 bis 54 Jahre,76, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,55,55 bis 59 Jahre,52, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,60,60 bis 64 Jahre,34, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,65,65 bis 69 Jahre,28, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,70,70 bis 74 Jahre,18, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,75,75 bis 79 Jahre,19, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,80,80 bis 84 Jahre,9, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,85,85 bis 89 Jahre,6, 
4741,Lommis,2014,Bezirk Münchwilen,2017,2,Weiblich,90,90+ Jahre,5, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,0,4 Jahre oder jünger,153, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,5,5 bis 9 Jahre,147, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,10,10 bis 14 Jahre,172, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,15,15 bis 19 Jahre,155, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,20,20 bis 24 Jahre,171, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,25,25 bis 29 Jahre,186, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,30,30 bis 34 Jahre,207, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,35,35 bis 39 Jahre,208, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,40,40 bis 44 Jahre,181, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,45,45 bis 49 Jahre,229, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,50,50 bis 54 Jahre,231, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,55,55 bis 59 Jahre,206, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,60,60 bis 64 Jahre,154, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,65,65 bis 69 Jahre,140, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,70,70 bis 74 Jahre,91, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,75,75 bis 79 Jahre,70, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,80,80 bis 84 Jahre,46, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,85,85 bis 89 Jahre,25, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,1,Männlich,90,90+ Jahre,9, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,0,4 Jahre oder jünger,161, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,5,5 bis 9 Jahre,156, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,10,10 bis 14 Jahre,132, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,15,15 bis 19 Jahre,137, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,20,20 bis 24 Jahre,173, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,25,25 bis 29 Jahre,202, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,30,30 bis 34 Jahre,183, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,35,35 bis 39 Jahre,219, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,40,40 bis 44 Jahre,181, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,45,45 bis 49 Jahre,198, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,50,50 bis 54 Jahre,238, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,55,55 bis 59 Jahre,191, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,60,60 bis 64 Jahre,154, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,65,65 bis 69 Jahre,126, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,70,70 bis 74 Jahre,126, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,75,75 bis 79 Jahre,68, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,80,80 bis 84 Jahre,49, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,85,85 bis 89 Jahre,37, 
4746,Münchwilen,2014,Bezirk Münchwilen,2017,2,Weiblich,90,90+ Jahre,26, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,0,4 Jahre oder jünger,86, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,5,5 bis 9 Jahre,61, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,10,10 bis 14 Jahre,51, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,15,15 bis 19 Jahre,68, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,20,20 bis 24 Jahre,83, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,25,25 bis 29 Jahre,126, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,30,30 bis 34 Jahre,125, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,35,35 bis 39 Jahre,118, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,40,40 bis 44 Jahre,102, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,45,45 bis 49 Jahre,95, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,50,50 bis 54 Jahre,91, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,55,55 bis 59 Jahre,101, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,60,60 bis 64 Jahre,85, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,65,65 bis 69 Jahre,64, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,70,70 bis 74 Jahre,62, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,75,75 bis 79 Jahre,37, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,80,80 bis 84 Jahre,33, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,85,85 bis 89 Jahre,11, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,1,Männlich,90,90+ Jahre,7, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,0,4 Jahre oder jünger,69, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,5,5 bis 9 Jahre,67, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,10,10 bis 14 Jahre,62, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,15,15 bis 19 Jahre,66, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,20,20 bis 24 Jahre,86, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,25,25 bis 29 Jahre,99, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,30,30 bis 34 Jahre,112, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,35,35 bis 39 Jahre,88, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,40,40 bis 44 Jahre,76, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,45,45 bis 49 Jahre,110, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,50,50 bis 54 Jahre,110, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,55,55 bis 59 Jahre,95, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,60,60 bis 64 Jahre,84, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,65,65 bis 69 Jahre,66, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,70,70 bis 74 Jahre,54, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,75,75 bis 79 Jahre,53, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,80,80 bis 84 Jahre,38, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,85,85 bis 89 Jahre,22, 
4751,Rickenbach,2014,Bezirk Münchwilen,2017,2,Weiblich,90,90+ Jahre,8, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,0,4 Jahre oder jünger,35, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,5,5 bis 9 Jahre,29, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,10,10 bis 14 Jahre,28, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,15,15 bis 19 Jahre,34, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,20,20 bis 24 Jahre,31, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,25,25 bis 29 Jahre,26, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,30,30 bis 34 Jahre,26, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,35,35 bis 39 Jahre,25, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,40,40 bis 44 Jahre,32, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,45,45 bis 49 Jahre,37, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,50,50 bis 54 Jahre,37, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,55,55 bis 59 Jahre,32, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,60,60 bis 64 Jahre,15, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,65,65 bis 69 Jahre,20, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,70,70 bis 74 Jahre,13, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,75,75 bis 79 Jahre,12, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,80,80 bis 84 Jahre,5, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,85,85 bis 89 Jahre,4, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,1,Männlich,90,90+ Jahre,1, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,0,4 Jahre oder jünger,25, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,5,5 bis 9 Jahre,29, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,10,10 bis 14 Jahre,23, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,15,15 bis 19 Jahre,25, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,20,20 bis 24 Jahre,23, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,25,25 bis 29 Jahre,16, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,30,30 bis 34 Jahre,31, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,35,35 bis 39 Jahre,24, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,40,40 bis 44 Jahre,30, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,45,45 bis 49 Jahre,36, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,50,50 bis 54 Jahre,39, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,55,55 bis 59 Jahre,25, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,60,60 bis 64 Jahre,20, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,65,65 bis 69 Jahre,18, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,70,70 bis 74 Jahre,9, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,75,75 bis 79 Jahre,13, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,80,80 bis 84 Jahre,10, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,85,85 bis 89 Jahre,7, 
4756,Schönholzerswilen,2015,Bezirk Weinfelden,2017,2,Weiblich,90,90+ Jahre,3, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,0,4 Jahre oder jünger,189, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,5,5 bis 9 Jahre,205, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,10,10 bis 14 Jahre,190, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,15,15 bis 19 Jahre,213, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,20,20 bis 24 Jahre,274, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,25,25 bis 29 Jahre,327, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,30,30 bis 34 Jahre,279, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,35,35 bis 39 Jahre,272, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,40,40 bis 44 Jahre,259, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,45,45 bis 49 Jahre,290, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,50,50 bis 54 Jahre,318, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,55,55 bis 59 Jahre,278, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,60,60 bis 64 Jahre,248, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,65,65 bis 69 Jahre,187, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,70,70 bis 74 Jahre,152, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,75,75 bis 79 Jahre,115, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,80,80 bis 84 Jahre,65, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,85,85 bis 89 Jahre,29, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,1,Männlich,90,90+ Jahre,11, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,0,4 Jahre oder jünger,159, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,5,5 bis 9 Jahre,173, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,10,10 bis 14 Jahre,204, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,15,15 bis 19 Jahre,191, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,20,20 bis 24 Jahre,256, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,25,25 bis 29 Jahre,276, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,30,30 bis 34 Jahre,255, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,35,35 bis 39 Jahre,250, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,40,40 bis 44 Jahre,236, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,45,45 bis 49 Jahre,286, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,50,50 bis 54 Jahre,320, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,55,55 bis 59 Jahre,278, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,60,60 bis 64 Jahre,245, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,65,65 bis 69 Jahre,205, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,70,70 bis 74 Jahre,156, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,75,75 bis 79 Jahre,127, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,80,80 bis 84 Jahre,93, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,85,85 bis 89 Jahre,62, 
4761,Sirnach,2014,Bezirk Münchwilen,2017,2,Weiblich,90,90+ Jahre,30, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,0,4 Jahre oder jünger,43, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,5,5 bis 9 Jahre,42, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,10,10 bis 14 Jahre,52, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,15,15 bis 19 Jahre,42, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,20,20 bis 24 Jahre,63, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,25,25 bis 29 Jahre,64, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,30,30 bis 34 Jahre,52, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,35,35 bis 39 Jahre,50, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,40,40 bis 44 Jahre,51, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,45,45 bis 49 Jahre,66, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,50,50 bis 54 Jahre,72, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,55,55 bis 59 Jahre,57, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,60,60 bis 64 Jahre,54, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,65,65 bis 69 Jahre,33, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,70,70 bis 74 Jahre,27, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,75,75 bis 79 Jahre,19, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,80,80 bis 84 Jahre,9, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,85,85 bis 89 Jahre,10, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,1,Männlich,90,90+ Jahre,3, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,2,Weiblich,0,4 Jahre oder jünger,31, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,2,Weiblich,5,5 bis 9 Jahre,50, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,2,Weiblich,10,10 bis 14 Jahre,37, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,2,Weiblich,15,15 bis 19 Jahre,56, 
4776,Tobel-Tägerschen,2014,Bezirk Münchwilen,2017,2,Weiblich,20,20 bis 24 Jahre,50, 
